dataset	line	edge_index	edge_id	from_stage	to_stage	left_hash	right_hash	pair_hash	residual_hash	left_nodes	right_nodes	left	right
qsynth_ea.csv	25	0	edge0_source_ordinary_qsynth_ea_csv_25	source	ordinary	1e94f810d3f9880e	db099844452aa6cf	b0ca4dc27349d482	6e89d210935e0813	179	50	(((((((((v2 | v2) + (v2 & v2)) + v3) + 0x1) + ((-0x1) * ((v2 | v2) + (v2 & v2)) + (-0x1) * 0x1 | (-0x1) * v3 + (-0x1) * 0x1)) + (-0x1) * ~ ((v3 & ~ v3) + v3)) + (-0x1) * 0x1) + ((-0x1) * ((v2 & ~ (((v2 + v3) + 0x1) + ((-0x1) * v2 + (-0x1) * 0x1 | (-0x1) * v3 + (-0x1) * 0x1))) + (((v2 + v3) + 0x1) + ((-0x1) * v2 + (-0x1) * 0x1 | (-0x1) * v3 + (-0x1) * 0x1))) + (-0x1) * 0x1)) + 0x1) + ((-0x1) * (((((((v2 | v2) + (v2 & v2)) + v3) + 0x1) + ((-0x1) * ((v2 | v2) + (v2 & v2)) + (-0x1) * 0x1 | (-0x1) * v3 + (-0x1) * 0x1)) + (-0x1) * ~ ((v3 & ~ v3) + v3)) + (-0x1) * 0x1) + (-0x1) * 0x1 | (-0x1) * ((-0x1) * ((v2 & ~ (((v2 + v3) + 0x1) + ((-0x1) * v2 + (-0x1) * 0x1 | (-0x1) * v3 + (-0x1) * 0x1))) + (((v2 + v3) + 0x1) + ((-0x1) * v2 + (-0x1) * 0x1 | (-0x1) * v3 + (-0x1) * 0x1))) + (-0x1) * 0x1) + (-0x1) * 0x1)	(-0x1) + (-0x1) * (v2 & (-0x1) + (-0x2) * v2 + (-0x1) * v3 + (-0x1) * (v3 & (-0x1) + (-0x2) * v2)) + (-0x1) * (v3 & (-0x1) + (-0x2) * v2 + (-0x1) * v3 + (-0x1) * (v3 & (-0x1) + (-0x2) * v2)) + (v2 & v3 & (-0x1) + (-0x2) * v2 + (-0x1) * v3 + (-0x1) * (v3 & (-0x1) + (-0x2) * v2))
qsynth_ea.csv	25	1	edge1_ordinary_p7e_qsynth_ea_csv_25	ordinary	p7e	db099844452aa6cf	db099844452aa6cf	2ff39d8f1a84182d	0db4e70a74152f4a	50	50	(-0x1) + (-0x1) * (v2 & (-0x1) + (-0x2) * v2 + (-0x1) * v3 + (-0x1) * (v3 & (-0x1) + (-0x2) * v2)) + (-0x1) * (v3 & (-0x1) + (-0x2) * v2 + (-0x1) * v3 + (-0x1) * (v3 & (-0x1) + (-0x2) * v2)) + (v2 & v3 & (-0x1) + (-0x2) * v2 + (-0x1) * v3 + (-0x1) * (v3 & (-0x1) + (-0x2) * v2))	(-0x1) + (-0x1) * (v2 & (-0x1) + (-0x2) * v2 + (-0x1) * v3 + (-0x1) * (v3 & (-0x1) + (-0x2) * v2)) + (-0x1) * (v3 & (-0x1) + (-0x2) * v2 + (-0x1) * v3 + (-0x1) * (v3 & (-0x1) + (-0x2) * v2)) + (v2 & v3 & (-0x1) + (-0x2) * v2 + (-0x1) * v3 + (-0x1) * (v3 & (-0x1) + (-0x2) * v2))
qsynth_ea.csv	25	2	edge2_p11b_qsynth_ea_csv_25	p7e	retained	db099844452aa6cf	86d5e90cc7a70f8d	44cc2ca6b1bb6687	f51937393123b7ac	50	12	(-0x1) + (-0x1) * (v2 & (-0x1) + (-0x2) * v2 + (-0x1) * v3 + (-0x1) * (v3 & (-0x1) + (-0x2) * v2)) + (-0x1) * (v3 & (-0x1) + (-0x2) * v2 + (-0x1) * v3 + (-0x1) * (v3 & (-0x1) + (-0x2) * v2)) + (v2 & v3 & (-0x1) + (-0x2) * v2 + (-0x1) * v3 + (-0x1) * (v3 & (-0x1) + (-0x2) * v2))	~ v2 & ~ v3 | v3 + (v3 | 0x2 * v2)
qsynth_ea.csv	53	0	edge0_source_ordinary_qsynth_ea_csv_53	source	ordinary	6160a0eed9019162	2e747b179653ed4d	6906da7b09dbd020	b1cea351f0eb748d	505	110	((((v2 & ~ (((v1 + (-0x1) * ~ (((v2 + v1) + 0x1) + ((-0x1) * v2 + (-0x1) * 0x1 | (-0x1) * v1 + (-0x1) * 0x1))) + (-0x1) * 0x1 & v1) * ((v1 + (-0x1) * ~ (((v2 + v1) + 0x1) + ((-0x1) * v2 + (-0x1) * 0x1 | (-0x1) * v1 + (-0x1) * 0x1))) + (-0x1) * 0x1 | v1) + ((v1 + (-0x1) * ~ (((v2 + v1) + 0x1) + ((-0x1) * v2 + (-0x1) * 0x1 | (-0x1) * v1 + (-0x1) * 0x1))) + (-0x1) * 0x1 & ~ v1) * (~ ((v1 + (-0x1) * ~ (((v2 + v1) + 0x1) + ((-0x1) * v2 + (-0x1) * 0x1 | (-0x1) * v1 + (-0x1) * 0x1))) + (-0x1) * 0x1) & v1))) + (((v1 + (-0x1) * ~ (((v2 + v1) + 0x1) + ((-0x1) * v2 + (-0x1) * 0x1 | (-0x1) * v1 + (-0x1) * 0x1))) + (-0x1) * 0x1 & v1) * ((v1 + (-0x1) * ~ (((v2 + v1) + 0x1) + ((-0x1) * v2 + (-0x1) * 0x1 | (-0x1) * v1 + (-0x1) * 0x1))) + (-0x1) * 0x1 | v1) + ((v1 + (-0x1) * ~ (((v2 + v1) + 0x1) + ((-0x1) * v2 + (-0x1) * 0x1 | (-0x1) * v1 + (-0x1) * 0x1))) + (-0x1) * 0x1 & ~ v1) * (~ ((v1 + (-0x1) * ~ (((v2 + v1) + 0x1) + ((-0x1) * v2 + (-0x1) * 0x1 | (-0x1) * v1 + (-0x1) * 0x1))) + (-0x1) * 0x1) & v1))) + (((-0x1) * v0 + (-0x1) * 0x1 | (~ v1 | v1) + (-0x1) * ~ v1) + (-0x1) * ((~ v1 | v1) + (-0x1) * ~ v1))) + 0x1) + ((-0x1) * ((v2 & ~ (((v1 + (-0x1) * ~ (((v2 + v1) + 0x1) + ((-0x1) * v2 + (-0x1) * 0x1 | (-0x1) * v1 + (-0x1) * 0x1))) + (-0x1) * 0x1 & v1) * ((v1 + (-0x1) * ~ (((v2 + v1) + 0x1) + ((-0x1) * v2 + (-0x1) * 0x1 | (-0x1) * v1 + (-0x1) * 0x1))) + (-0x1) * 0x1 | v1) + ((v1 + (-0x1) * ~ (((v2 + v1) + 0x1) + ((-0x1) * v2 + (-0x1) * 0x1 | (-0x1) * v1 + (-0x1) * 0x1))) + (-0x1) * 0x1 & ~ v1) * (~ ((v1 + (-0x1) * ~ (((v2 + v1) + 0x1) + ((-0x1) * v2 + (-0x1) * 0x1 | (-0x1) * v1 + (-0x1) * 0x1))) + (-0x1) * 0x1) & v1))) + (((v1 + (-0x1) * ~ (((v2 + v1) + 0x1) + ((-0x1) * v2 + (-0x1) * 0x1 | (-0x1) * v1 + (-0x1) * 0x1))) + (-0x1) * 0x1 & v1) * ((v1 + (-0x1) * ~ (((v2 + v1) + 0x1) + ((-0x1) * v2 + (-0x1) * 0x1 | (-0x1) * v1 + (-0x1) * 0x1))) + (-0x1) * 0x1 | v1) + ((v1 + (-0x1) * ~ (((v2 + v1) + 0x1) + ((-0x1) * v2 + (-0x1) * 0x1 | (-0x1) * v1 + (-0x1) * 0x1))) + (-0x1) * 0x1 & ~ v1) * (~ ((v1 + (-0x1) * ~ (((v2 + v1) + 0x1) + ((-0x1) * v2 + (-0x1) * 0x1 | (-0x1) * v1 + (-0x1) * 0x1))) + (-0x1) * 0x1) & v1))) + (-0x1) * 0x1 | (-0x1) * (((-0x1) * v0 + (-0x1) * 0x1 | (~ v1 | v1) + (-0x1) * ~ v1) + (-0x1) * ((~ v1 | v1) + (-0x1) * ~ v1)) + (-0x1) * 0x1)	(-0x1) + (-0x1) * (v0 & (-0x1) + (-0x2) * (v1 * v1) + (-0x1) * v2 + (-0x1) * (v1 * v2) + (v2 & 0x2 * (v1 * v1) + (-0x1) * (v1 * (v1 & v2)) + v1 * v2) + v1 * (v1 & v2)) + (-0x1) * (v1 & (-0x1) + (-0x2) * (v1 * v1) + (-0x1) * v2 + (-0x1) * (v1 * v2) + (v2 & 0x2 * (v1 * v1) + (-0x1) * (v1 * (v1 & v2)) + v1 * v2) + v1 * (v1 & v2)) + (v0 & v1 & (-0x1) + (-0x2) * (v1 * v1) + (-0x1) * v2 + (-0x1) * (v1 * v2) + (v2 & 0x2 * (v1 * v1) + (-0x1) * (v1 * (v1 & v2)) + v1 * v2) + v1 * (v1 & v2))
qsynth_ea.csv	53	1	edge1_ordinary_p7e_qsynth_ea_csv_53	ordinary	p7e	2e747b179653ed4d	2e747b179653ed4d	c3802feffe67e83d	7bdf48df734f90c2	110	110	(-0x1) + (-0x1) * (v0 & (-0x1) + (-0x2) * (v1 * v1) + (-0x1) * v2 + (-0x1) * (v1 * v2) + (v2 & 0x2 * (v1 * v1) + (-0x1) * (v1 * (v1 & v2)) + v1 * v2) + v1 * (v1 & v2)) + (-0x1) * (v1 & (-0x1) + (-0x2) * (v1 * v1) + (-0x1) * v2 + (-0x1) * (v1 * v2) + (v2 & 0x2 * (v1 * v1) + (-0x1) * (v1 * (v1 & v2)) + v1 * v2) + v1 * (v1 & v2)) + (v0 & v1 & (-0x1) + (-0x2) * (v1 * v1) + (-0x1) * v2 + (-0x1) * (v1 * v2) + (v2 & 0x2 * (v1 * v1) + (-0x1) * (v1 * (v1 & v2)) + v1 * v2) + v1 * (v1 & v2))	(-0x1) + (-0x1) * (v0 & (-0x1) + (-0x2) * (v1 * v1) + (-0x1) * v2 + (-0x1) * (v1 * v2) + (v2 & 0x2 * (v1 * v1) + (-0x1) * (v1 * (v1 & v2)) + v1 * v2) + v1 * (v1 & v2)) + (-0x1) * (v1 & (-0x1) + (-0x2) * (v1 * v1) + (-0x1) * v2 + (-0x1) * (v1 * v2) + (v2 & 0x2 * (v1 * v1) + (-0x1) * (v1 * (v1 & v2)) + v1 * v2) + v1 * (v1 & v2)) + (v0 & v1 & (-0x1) + (-0x2) * (v1 * v1) + (-0x1) * v2 + (-0x1) * (v1 * v2) + (v2 & 0x2 * (v1 * v1) + (-0x1) * (v1 * (v1 & v2)) + v1 * v2) + v1 * (v1 & v2))
qsynth_ea.csv	53	2	edge2_p11a_qsynth_ea_csv_53	p7e	retained	2e747b179653ed4d	fb736aa5ac2f81c4	5db2cb347c772f14	c53c79710f5e22fd	110	41	(-0x1) + (-0x1) * (v0 & (-0x1) + (-0x2) * (v1 * v1) + (-0x1) * v2 + (-0x1) * (v1 * v2) + (v2 & 0x2 * (v1 * v1) + (-0x1) * (v1 * (v1 & v2)) + v1 * v2) + v1 * (v1 & v2)) + (-0x1) * (v1 & (-0x1) + (-0x2) * (v1 * v1) + (-0x1) * v2 + (-0x1) * (v1 * v2) + (v2 & 0x2 * (v1 * v1) + (-0x1) * (v1 * (v1 & v2)) + v1 * v2) + v1 * (v1 & v2)) + (v0 & v1 & (-0x1) + (-0x2) * (v1 * v1) + (-0x1) * v2 + (-0x1) * (v1 * v2) + (v2 & 0x2 * (v1 * v1) + (-0x1) * (v1 * (v1 & v2)) + v1 * v2) + v1 * (v1 & v2))	(-0x1) * (~ (v2 | v1 * (v1 + (v1 | v2))) & v0) + (v0 & v1 & (-0x1) * (0x1 + (v2 | v1 * (v1 + (v1 | v2))))) + ((~ v1 | v2) | v1 * (v1 + (v1 | v2)))
qsynth_ea.csv	77	0	edge0_source_ordinary_qsynth_ea_csv_77	source	ordinary	f4841739522d6ef9	0c8ca3942cac7b9d	7b6506446e83dbc5	5499d57e57803070	136	24	(((~ ((v2 | v2) * 0x2 + (-0x1) * (v2 ^ v2)) | ((((v2 ^ v0) + ((v2 & v0) + (v2 & v0))) + ((v2 & v2) * (v2 | v2) + (v2 & ~ v2) * (~ v2 & v2))) + 0x1) + ((-0x1) * ((v2 ^ v0) + ((v2 & v0) + (v2 & v0))) + (-0x1) * 0x1 | (-0x1) * ((v2 & v2) * (v2 | v2) + (v2 & ~ v2) * (~ v2 & v2)) + (-0x1) * 0x1)) + (-0x1) * ~ ((v2 | v2) * 0x2 + (-0x1) * (v2 ^ v2))) + ~ ((((v0 + ((-0x1) * ((-0x1) * v0 + (-0x1) * 0x1) + (-0x1) * 0x1)) + 0x1) + ((-0x1) * v0 + (-0x1) * 0x1 | (-0x1) * ((-0x1) * ((-0x1) * v0 + (-0x1) * 0x1) + (-0x1) * 0x1) + (-0x1) * 0x1) & ~ v2) + v2)) + 0x1	(-0x1) * v0 + (-0x1) * v2 + (v0 & v2) + (0x2 * v2 & v0 + v2 + ((-0x1) + (-0x1) * v0 + (-0x1) * v2 & v2 * v2))
qsynth_ea.csv	77	1	edge1_ordinary_p7e_qsynth_ea_csv_77	ordinary	p7e	0c8ca3942cac7b9d	0c8ca3942cac7b9d	7faf6e30c7c7ce6d	c2744655bf160b2a	24	24	(-0x1) * v0 + (-0x1) * v2 + (v0 & v2) + (0x2 * v2 & v0 + v2 + ((-0x1) + (-0x1) * v0 + (-0x1) * v2 & v2 * v2))	(-0x1) * v0 + (-0x1) * v2 + (v0 & v2) + (0x2 * v2 & v0 + v2 + ((-0x1) + (-0x1) * v0 + (-0x1) * v2 & v2 * v2))
qsynth_ea.csv	77	2	edge2_p11a_qsynth_ea_csv_77	p7e	retained	0c8ca3942cac7b9d	0f803cd9f69b461b	d3e59c4c5b847ccb	630d7520c8bfb5f2	24	16	(-0x1) * v0 + (-0x1) * v2 + (v0 & v2) + (0x2 * v2 & v0 + v2 + ((-0x1) + (-0x1) * v0 + (-0x1) * v2 & v2 * v2))	(-0x1) * ((-0x1) * (0x2 * v2 & (v0 + v2 | v2 * v2)) + (v0 | v2))
qsynth_ea.csv	114	0	edge0_source_ordinary_qsynth_ea_csv_114	source	ordinary	35c8007875da7145	9e35f4a45a750b65	e2bfeb9cfa9b0c2d	579d6d0f31c5f892	147	16	(~ (((v1 & ~ ((v1 & ~ v4) + v4)) + (v1 & ~ ((v1 & ~ v4) + v4))) + (-0x1) * (v1 ^ (v1 & ~ v4) + v4)) | (~ (((~ (v1 + (-0x1) * 0x1) + (-0x1) * v4) + (-0x1) * ((~ (v1 + (-0x1) * 0x1) | ~ v4) * 0x2)) + (-0x1) * 0x2) + 0x1 & ~ (~ ((v4 & ~ v4) + (-0x1) * (~ v4 & v4)) + 0x1)) + (-0x1) * (~ (~ (((~ (v1 + (-0x1) * 0x1) + (-0x1) * v4) + (-0x1) * ((~ (v1 + (-0x1) * 0x1) | ~ v4) * 0x2)) + (-0x1) * 0x2) + 0x1) & ~ ((v4 & ~ v4) + (-0x1) * (~ v4 & v4)) + 0x1)) + (-0x1) * ~ (((v1 & ~ ((v1 & ~ v4) + v4)) + (v1 & ~ ((v1 & ~ v4) + v4))) + (-0x1) * (v1 ^ (v1 & ~ v4) + v4))	v1 + v4 + (-0x2) * (v4 & v1 + (-0x1)) & (-0x1) * v4 + (v1 & v4)
qsynth_ea.csv	114	1	edge1_ordinary_p7e_qsynth_ea_csv_114	ordinary	p7e	9e35f4a45a750b65	9e35f4a45a750b65	f34032a35b9392dd	809e9dc571f1aab2	16	16	v1 + v4 + (-0x2) * (v4 & v1 + (-0x1)) & (-0x1) * v4 + (v1 & v4)	v1 + v4 + (-0x2) * (v4 & v1 + (-0x1)) & (-0x1) * v4 + (v1 & v4)
qsynth_ea.csv	114	2	edge2_p11b_qsynth_ea_csv_114	p7e	retained	9e35f4a45a750b65	06b3d529fcaaa814	2c836dbacb84924c	3c878af7c742eb6b	16	11	v1 + v4 + (-0x2) * (v4 & v1 + (-0x1)) & (-0x1) * v4 + (v1 & v4)	(-0x1) * (v4 ^ (-0x1) * v1) & (-0x1) * (v4 & ~ v1)
qsynth_ea.csv	125	0	edge0_source_ordinary_qsynth_ea_csv_125	source	ordinary	a0d08b9327259d54	f2386eac3f7ecd20	98d70e161b2cd157	fa63b6c6ec0ba5ca	211	38	((((~ ((v3 & v3) * (v3 | v3) + (v3 & ~ v3) * (~ v3 & v3)) | (v2 ^ v4) + (-0x1) * ((~ v2 & v4) + (~ v2 & v4))) + (-0x1) * ~ ((v3 & v3) * (v3 | v3) + (v3 & ~ v3) * (~ v3 & v3))) + (((((~ v2 | v3) + v2) + 0x1 & ~ ((~ (~ (v3 + (-0x1) * 0x1)) | v2) + (-0x1) * ~ (~ (v3 + (-0x1) * 0x1)))) + ((~ (~ (v3 + (-0x1) * 0x1)) | v2) + (-0x1) * ~ (~ (v3 + (-0x1) * 0x1)))) + (-0x1) * 0x1)) + 0x1) + ((-0x1) * ((~ ((v3 & v3) * (v3 | v3) + (v3 & ~ v3) * (~ v3 & v3)) | (v2 ^ v4) + (-0x1) * ((~ v2 & v4) + (~ v2 & v4))) + (-0x1) * ~ ((v3 & v3) * (v3 | v3) + (v3 & ~ v3) * (~ v3 & v3))) + (-0x1) * 0x1 | (-0x1) * (((((~ v2 | v3) + v2) + 0x1 & ~ ((~ (~ (v3 + (-0x1) * 0x1)) | v2) + (-0x1) * ~ (~ (v3 + (-0x1) * 0x1)))) + ((~ (~ (v3 + (-0x1) * 0x1)) | v2) + (-0x1) * ~ (~ (v3 + (-0x1) * 0x1)))) + (-0x1) * 0x1) + (-0x1) * 0x1)	v2 + (-0x1) + (-0x1) * (v2 & v3 + (-0x1)) + (v2 & v3 & v3 + (-0x1)) + (v2 + (-0x1) * v4 & (-0x1) * v2 + (-0x1) * (v2 & v3 & v3 + (-0x1)) + (v2 & v3 + (-0x1)) & v3 * v3)
qsynth_ea.csv	125	1	edge1_ordinary_p7e_qsynth_ea_csv_125	ordinary	p7e	f2386eac3f7ecd20	f2386eac3f7ecd20	efdddf8bf7fa655f	80e50c739f1df170	38	38	v2 + (-0x1) + (-0x1) * (v2 & v3 + (-0x1)) + (v2 & v3 & v3 + (-0x1)) + (v2 + (-0x1) * v4 & (-0x1) * v2 + (-0x1) * (v2 & v3 & v3 + (-0x1)) + (v2 & v3 + (-0x1)) & v3 * v3)	v2 + (-0x1) + (-0x1) * (v2 & v3 + (-0x1)) + (v2 & v3 & v3 + (-0x1)) + (v2 + (-0x1) * v4 & (-0x1) * v2 + (-0x1) * (v2 & v3 & v3 + (-0x1)) + (v2 & v3 + (-0x1)) & v3 * v3)
qsynth_ea.csv	125	2	edge2_p11a_qsynth_ea_csv_125	p7e	retained	f2386eac3f7ecd20	46ff6f59c67c431b	8743dec6078f099a	10979ea2babebcc7	38	37	v2 + (-0x1) + (-0x1) * (v2 & v3 + (-0x1)) + (v2 & v3 & v3 + (-0x1)) + (v2 + (-0x1) * v4 & (-0x1) * v2 + (-0x1) * (v2 & v3 & v3 + (-0x1)) + (v2 & v3 + (-0x1)) & v3 * v3)	v2 + (v2 & v3 & v3 + (-0x1)) + (v2 + (-0x1) * v4 & (-0x1) * v2 + (-0x1) * (v2 & v3 & v3 + (-0x1)) + (v2 & v3 + (-0x1)) & v3 * v3) + ~ (v2 & v3 + (-0x1))
qsynth_ea.csv	134	0	edge0_source_ordinary_qsynth_ea_csv_134	source	ordinary	6cecacc2de377dea	a8de4b30181393b9	baf09ae7b2838cda	94ee11f6f8b8dd2d	209	32	((~ ((((((~ v2 | v4) + (-0x1) * ~ v2) + ((v2 | v4) + (v2 & v4))) + 0x1) + ((-0x1) * ((~ v2 | v4) + (-0x1) * ~ v2) + (-0x1) * 0x1 | (-0x1) * ((v2 | v4) + (v2 & v4)) + (-0x1) * 0x1)) + (-0x1) * 0x1) + ((((v4 & v4) * (v4 | v4) + (v4 & ~ v4) * (~ v4 & v4)) + ~ ((((v2 | v4) + (v2 | v4)) + (-0x1) * (v2 ^ v4) | v4) + (-0x1) * (((v2 | v4) + (v2 | v4)) + (-0x1) * (v2 ^ v4) & v4))) + 0x1)) + 0x1) + ((-0x1) * ~ ((((((~ v2 | v4) + (-0x1) * ~ v2) + ((v2 | v4) + (v2 & v4))) + 0x1) + ((-0x1) * ((~ v2 | v4) + (-0x1) * ~ v2) + (-0x1) * 0x1 | (-0x1) * ((v2 | v4) + (v2 & v4)) + (-0x1) * 0x1)) + (-0x1) * 0x1) + (-0x1) * 0x1 | (-0x1) * ((((v4 & v4) * (v4 | v4) + (v4 & ~ v4) * (~ v4 & v4)) + ~ ((((v2 | v4) + (v2 | v4)) + (-0x1) * (v2 ^ v4) | v4) + (-0x1) * (((v2 | v4) + (v2 | v4)) + (-0x1) * (v2 ^ v4) & v4))) + 0x1) + (-0x1) * 0x1)	(-0x1) + (-0x1) * (v2 + v4 + (-0x1) + (v2 & v4 & (-0x1) + (-0x1) * v2 + (-0x1) * v4) & v2 + (-0x1) + 0x2 * v4 + (-0x2) * (v4 & v2 + v4) + (-0x1) * (v4 * v4))
qsynth_ea.csv	134	1	edge1_ordinary_p7e_qsynth_ea_csv_134	ordinary	p7e	a8de4b30181393b9	a8de4b30181393b9	a09de005a65ea791	61ffa129f48005aa	32	32	(-0x1) + (-0x1) * (v2 + v4 + (-0x1) + (v2 & v4 & (-0x1) + (-0x1) * v2 + (-0x1) * v4) & v2 + (-0x1) + 0x2 * v4 + (-0x2) * (v4 & v2 + v4) + (-0x1) * (v4 * v4))	(-0x1) + (-0x1) * (v2 + v4 + (-0x1) + (v2 & v4 & (-0x1) + (-0x1) * v2 + (-0x1) * v4) & v2 + (-0x1) + 0x2 * v4 + (-0x2) * (v4 & v2 + v4) + (-0x1) * (v4 * v4))
qsynth_ea.csv	134	2	edge2_p11a_qsynth_ea_csv_134	p7e	retained	a8de4b30181393b9	8e743a8ce8c0fcb4	24c1d2cd0f7a588c	fa1cfec7e2911525	32	28	(-0x1) + (-0x1) * (v2 + v4 + (-0x1) + (v2 & v4 & (-0x1) + (-0x1) * v2 + (-0x1) * v4) & v2 + (-0x1) + 0x2 * v4 + (-0x2) * (v4 & v2 + v4) + (-0x1) * (v4 * v4))	~ (v2 + v4 + (-0x1) + (v2 & v4 & ~ (v2 + v4)) & v2 + (-0x1) + 0x2 * v4 + (-0x2) * (v4 & v2 + v4) + (-0x1) * (v4 * v4))
qsynth_ea.csv	139	0	edge0_source_ordinary_qsynth_ea_csv_139	source	ordinary	20c99e27fd23945e	aa0db5e8aefd456c	13a018f4a82b8f0f	d66ba2beccc6ba10	190	84	(~ (((v0 + (-0x1) * ((-0x1) * ((v1 | v2) + (v1 & v2)) + (-0x1) * 0x1)) + (-0x1) * ((v0 | ~ ((-0x1) * ((v1 | v2) + (v1 & v2)) + (-0x1) * 0x1)) + (v0 | ~ ((-0x1) * ((v1 | v2) + (v1 & v2)) + (-0x1) * 0x1)))) + (-0x1) * 0x2) + 0x1 | ((~ (((v0 + (-0x1) * v1) + (-0x1) * ((v0 | ~ v1) + (v0 | ~ v1))) + (-0x1) * 0x2) | v2) + (((v0 + (-0x1) * v1) + (-0x1) * ((v0 | ~ v1) + (v0 | ~ v1))) + (-0x1) * 0x2)) + 0x1) + (-0x1) * (~ (((v0 + (-0x1) * ((-0x1) * ((v1 | v2) + (v1 & v2)) + (-0x1) * 0x1)) + (-0x1) * ((v0 | ~ ((-0x1) * ((v1 | v2) + (v1 & v2)) + (-0x1) * 0x1)) + (v0 | ~ ((-0x1) * ((v1 | v2) + (v1 & v2)) + (-0x1) * 0x1)))) + (-0x1) * 0x2) + 0x1 & ((~ (((v0 + (-0x1) * v1) + (-0x1) * ((v0 | ~ v1) + (v0 | ~ v1))) + (-0x1) * 0x2) | v2) + (((v0 + (-0x1) * v1) + (-0x1) * ((v0 | ~ v1) + (v0 | ~ v1))) + (-0x1) * 0x2)) + 0x1)	v1 + v2 + 0x1 + 0x2 * (v0 & (-0x1) + (-0x1) * v1 + (-0x1) * v2) + 0x4 * (v0 & v1 & v2 & v1 + v2 + 0x1 + 0x2 * (v0 & (-0x1) + (-0x1) * v1 + (-0x1) * v2) + (-0x1) * v0) + (-0x2) * (v0 & v1 & v2) + (-0x2) * (v0 & v2 & v1 + v2 + 0x1 + 0x2 * (v0 & (-0x1) + (-0x1) * v1 + (-0x1) * v2) + (-0x1) * v0) + (-0x2) * (v1 & v2 & v1 + v2 + 0x1 + 0x2 * (v0 & (-0x1) + (-0x1) * v1 + (-0x1) * v2) + (-0x1) * v0) + (-0x1) * v0 + (v0 & v2) + (v1 & v2)
qsynth_ea.csv	139	1	edge1_ordinary_p7e_qsynth_ea_csv_139	ordinary	p7e	aa0db5e8aefd456c	aa0db5e8aefd456c	67ae9b8375c25501	0364cb8075c21146	84	84	v1 + v2 + 0x1 + 0x2 * (v0 & (-0x1) + (-0x1) * v1 + (-0x1) * v2) + 0x4 * (v0 & v1 & v2 & v1 + v2 + 0x1 + 0x2 * (v0 & (-0x1) + (-0x1) * v1 + (-0x1) * v2) + (-0x1) * v0) + (-0x2) * (v0 & v1 & v2) + (-0x2) * (v0 & v2 & v1 + v2 + 0x1 + 0x2 * (v0 & (-0x1) + (-0x1) * v1 + (-0x1) * v2) + (-0x1) * v0) + (-0x2) * (v1 & v2 & v1 + v2 + 0x1 + 0x2 * (v0 & (-0x1) + (-0x1) * v1 + (-0x1) * v2) + (-0x1) * v0) + (-0x1) * v0 + (v0 & v2) + (v1 & v2)	v1 + v2 + 0x1 + 0x2 * (v0 & (-0x1) + (-0x1) * v1 + (-0x1) * v2) + 0x4 * (v0 & v1 & v2 & v1 + v2 + 0x1 + 0x2 * (v0 & (-0x1) + (-0x1) * v1 + (-0x1) * v2) + (-0x1) * v0) + (-0x2) * (v0 & v1 & v2) + (-0x2) * (v0 & v2 & v1 + v2 + 0x1 + 0x2 * (v0 & (-0x1) + (-0x1) * v1 + (-0x1) * v2) + (-0x1) * v0) + (-0x2) * (v1 & v2 & v1 + v2 + 0x1 + 0x2 * (v0 & (-0x1) + (-0x1) * v1 + (-0x1) * v2) + (-0x1) * v0) + (-0x1) * v0 + (v0 & v2) + (v1 & v2)
qsynth_ea.csv	139	2	edge2_p11b_qsynth_ea_csv_139	p7e	retained	aa0db5e8aefd456c	3b1b325e3bb94f94	f1deb19863b60a17	04d2e368685a6b6e	84	14	v1 + v2 + 0x1 + 0x2 * (v0 & (-0x1) + (-0x1) * v1 + (-0x1) * v2) + 0x4 * (v0 & v1 & v2 & v1 + v2 + 0x1 + 0x2 * (v0 & (-0x1) + (-0x1) * v1 + (-0x1) * v2) + (-0x1) * v0) + (-0x2) * (v0 & v1 & v2) + (-0x2) * (v0 & v2 & v1 + v2 + 0x1 + 0x2 * (v0 & (-0x1) + (-0x1) * v1 + (-0x1) * v2) + (-0x1) * v0) + (-0x2) * (v1 & v2 & v1 + v2 + 0x1 + 0x2 * (v0 & (-0x1) + (-0x1) * v1 + (-0x1) * v2) + (-0x1) * v0) + (-0x1) * v0 + (v0 & v2) + (v1 & v2)	v1 & v2 ^ v2 & v0 ^ (-0x1) * (~ (v1 + v2) ^ v0)
